,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.class,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,Task,idx,category,clipboard_content,worksheets,sheets,cell_content,tag_type,tag_checked,tag_innerText
1126,2019-02-21 22:29:49.844000+11:00,,Excel,copy,,,,,B1,,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,279,,,,,,,,
1127,2019-02-21 22:29:52.538000+11:00,,,paste,,,,,,,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,279,,,,,,,,
1128,2019-02-21 22:29:57.814000+11:00,,Excel,copy,,,,,B2,,,,,Melbourne 123,,,,,,,CopyPasteStuff,279,,,,,,,,
1129,2019-02-21 22:30:02.159000+11:00,,,paste,,,,,,,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,279,,,,,,,,
1130,2019-02-21 22:30:04.227000+11:00,,,clickButton,,,,,,,,,,,OK,,,,,,CopyPasteStuff,279,,,,,,,,
1131,2021-06-23 12:57:31.289000,simon,Chrome,enableBrowserExtension,,,,,,,,,dloablkafgbkmfldigmkdaocnoidlajd,,,,,,,,TravelRequest,114,Browser,,,,,,,
1132,2021-06-23 12:57:31.291000,simon,Chrome,enableBrowserExtension,,,,,,,,,felcaaldnbdncclmgdcncolpebgiejap,,,,,,,,TravelRequest,114,Browser,,,,,,,
1133,2021-06-23 12:57:31.291000,simon,Chrome,enableBrowserExtension,,,,,,,,,ghbmnnjooekpmoecnnnilnnbdlolhkhi,,,,,,,,TravelRequest,114,Browser,,,,,,,
1134,2021-06-23 12:57:31.293000,simon,Chrome,enableBrowserExtension,,,,,,,,,lmjegmlicamnimmfhcmpkclmigmmcbeh,,,,,,,,TravelRequest,114,Browser,,,,,,,
1135,2021-06-23 12:57:31.294000,simon,Chrome,enableBrowserExtension,,,,,,,,,ocdlmjhbenodhlknglojajgokahchlkk,,,,,,,,TravelRequest,114,Browser,,,,,,,
1136,2021-06-23 12:57:31.294000,simon,Chrome,enableBrowserExtension,,,,,,,,,pjkljhegncpnkpknbcohdijeoejaedia,,,,,,,,TravelRequest,114,Browser,,,,,,,
1137,2021-06-23 12:57:31.303000,simon,Chrome,newWindow,,,,,,,,,,,,,,,,,TravelRequest,114,Browser,,,,,,,
1138,2021-06-23 12:57:31.303000,simon,Chrome,newTab,chrome://newtab/,,,,,,,,0,,,,,,,,TravelRequest,114,Browser,,,,,,,
1139,2021-06-23 12:57:31.304000,simon,Chrome,startPage,chrome://new-tab-page/,,,,,,,,,,,,,,,,TravelRequest,114,Browser,,,,,,,
1140,2021-06-23 12:57:33.401000,simon,Chrome,typed,https://bpm-diag.github.io/form/,,,,,,,,,,,,,,,,TravelRequest,114,Browser,,,,,,,
1141,2021-06-23 12:57:50.258000,simon,Clipboard,copy,,,,,,,,,,"Anna Greco
",,,,,,,TravelRequest,114,Clipboard,"Anna Greco
",,,,,,
1142,2021-06-23 12:57:55.189000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,full_name,,"full_nameid(""full_name"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1143,2021-06-23 12:57:55.549000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"Anna Greco
",,,,,,,TravelRequest,114,Browser,"Anna Greco
",,,,,,
1144,2021-06-23 12:57:58.633000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,full_name,Anna Greco,"full_nameid(""full_name"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1145,2021-06-23 12:58:07.835000,simon,Clipboard,copy,,,,,,,,,,"Professore ordinario
",,,,,,,TravelRequest,114,Clipboard,"Professore ordinario
",,,,,,
1146,2021-06-23 12:58:10.540000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,position,,"positionid(""position"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1147,2021-06-23 12:58:10.852000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"Professore ordinario
",,,,,,,TravelRequest,114,Browser,"Professore ordinario
",,,,,,
1148,2021-06-23 12:58:12.080000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,position,Professore ordinario,"positionid(""position"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1149,2021-06-23 12:58:14.240000,simon,Clipboard,copy,,,,,,,,,,"ds_mail@uniroma1.it
",,,,,,,TravelRequest,114,Clipboard,"ds_mail@uniroma1.it
",,,,,,
1150,2021-06-23 12:58:16.853000,simon,Chrome,mouseClick,https://bpm-diag.github.io/form/,,,,,,INPUT,,email,,"emailid(""email"")",,,,,,TravelRequest,114,Browser,,,,,email,,
1151,2021-06-23 12:58:17.154000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"ds_mail@uniroma1.it
",,,,,,,TravelRequest,114,Browser,"ds_mail@uniroma1.it
",,,,,,
1152,2021-06-23 12:58:21.444000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,email,ds_mail@uniroma1.it,"emailid(""email"")",,,,,,TravelRequest,114,Browser,,,,,email,,
1153,2021-06-23 12:58:24.308000,simon,Clipboard,copy,,,,,,,,,,"GRCANN19A51E057O
",,,,,,,TravelRequest,114,Clipboard,"GRCANN19A51E057O
",,,,,,
1154,2021-06-23 12:58:26.601000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,tax_code,,"tax_codeid(""tax_code"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1155,2021-06-23 12:58:26.993000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"GRCANN19A51E057O
",,,,,,,TravelRequest,114,Browser,"GRCANN19A51E057O
",,,,,,
1156,2021-06-23 12:58:28.316000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,tax_code,GRCANN19A51E057O,"tax_codeid(""tax_code"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1157,2021-06-23 12:58:30.293000,simon,Clipboard,copy,,,,,,,,,,"Department of Computer, Control and Management Engineering
",,,,,,,TravelRequest,114,Clipboard,"Department of Computer, Control and Management Engineering
",,,,,,
1158,2021-06-23 12:58:32.952000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,in_service_at,,"in_service_atid(""in_service_at"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1159,2021-06-23 12:58:33.302000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"Department of Computer, Control and Management Engineering
",,,,,,,TravelRequest,114,Browser,"Department of Computer, Control and Management Engineering
",,,,,,
1160,2021-06-23 12:58:34.653000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,in_service_at,"Department of Computer, Control and Management Engineering","in_service_atid(""in_service_at"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1161,2021-06-23 12:58:37.092000,simon,Clipboard,copy,,,,,,,,,,"03/02/2020
",,,,,,,TravelRequest,114,Clipboard,"03/02/2020
",,,,,,
1162,2021-06-23 12:58:40.118000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,starting_date,,"starting_dateid(""starting_date"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1163,2021-06-23 12:58:40.435000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"03/02/2020
",,,,,,,TravelRequest,114,Browser,"03/02/2020
",,,,,,
1164,2021-06-23 12:58:41.822000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,starting_date,03/02/2020,"starting_dateid(""starting_date"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1165,2021-06-23 12:58:44.270000,simon,Clipboard,copy,,,,,,,,,,"22:00
",,,,,,,TravelRequest,114,Clipboard,"22:00
",,,,,,
1166,2021-06-23 12:58:46.882000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,starting_time,,"starting_timeid(""starting_time"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1167,2021-06-23 12:58:47.309000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"22:00
",,,,,,,TravelRequest,114,Browser,"22:00
",,,,,,
1168,2021-06-23 12:58:48.569000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,starting_time,22:00,"starting_timeid(""starting_time"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1169,2021-06-23 12:58:50.657000,simon,Clipboard,copy,,,,,,,,,,"06/02/2020
",,,,,,,TravelRequest,114,Clipboard,"06/02/2020
",,,,,,
1170,2021-06-23 12:58:53.726000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,ending_date,,"ending_dateid(""ending_date"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1171,2021-06-23 12:58:54.085000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"06/02/2020
",,,,,,,TravelRequest,114,Browser,"06/02/2020
",,,,,,
1172,2021-06-23 12:58:55.482000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,ending_date,06/02/2020,"ending_dateid(""ending_date"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1173,2021-06-23 12:58:57.621000,simon,Clipboard,copy,,,,,,,,,,"23:59
",,,,,,,TravelRequest,114,Clipboard,"23:59
",,,,,,
1174,2021-06-23 12:59:00.574000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,ending_time,,"ending_timeid(""ending_time"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1175,2021-06-23 12:59:00.977000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"23:59
",,,,,,,TravelRequest,114,Browser,"23:59
",,,,,,
1176,2021-06-23 12:59:04.677000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,ending_time,23:59,"ending_timeid(""ending_time"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1177,2021-06-23 12:59:06.887000,simon,Clipboard,copy,,,,,,,,,,"New York (NY)
",,,,,,,TravelRequest,114,Clipboard,"New York (NY)
",,,,,,
1178,2021-06-23 12:59:09.669000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,destination,,"destinationid(""destination"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1179,2021-06-23 12:59:10.015000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"New York (NY)
",,,,,,,TravelRequest,114,Browser,"New York (NY)
",,,,,,
1180,2021-06-23 12:59:11.538000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,destination,New York (NY),"destinationid(""destination"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1181,2021-06-23 12:59:13.660000,simon,Clipboard,copy,,,,,,,,,,"Taxi+car+bus
",,,,,,,TravelRequest,114,Clipboard,"Taxi+car+bus
",,,,,,
1182,2021-06-23 12:59:15.898000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,means_of_transportation,,"means_of_transportationid(""means_of_transportation"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1183,2021-06-23 12:59:16.254000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"Taxi+car+bus
",,,,,,,TravelRequest,114,Browser,"Taxi+car+bus
",,,,,,
1184,2021-06-23 12:59:17.634000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,means_of_transportation,Taxi+car+bus,"means_of_transportationid(""means_of_transportation"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1185,2021-06-23 12:59:20.039000,simon,Clipboard,copy,,,,,,,,,,,,,,,,,TravelRequest,114,Clipboard,,,,,,,
1186,2021-06-23 12:59:20.242000,simon,Clipboard,copy,,,,,,,,,,"Study period
",,,,,,,TravelRequest,114,Clipboard,"Study period
",,,,,,
1187,2021-06-23 12:59:23.010000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,purpose,,"purposeid(""purpose"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1188,2021-06-23 12:59:23.393000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"Study period
",,,,,,,TravelRequest,114,Browser,"Study period
",,,,,,
1189,2021-06-23 12:59:25.407000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,purpose,Study period,"purposeid(""purpose"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1190,2021-06-23 12:59:30.071000,simon,Clipboard,copy,,,,,,,,,,"No
",,,,,,,TravelRequest,114,Clipboard,"No
",,,,,,
1191,2021-06-23 12:59:32.481000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,anticipation_expenses,,"anticipation_expensesid(""anticipation_expenses"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1192,2021-06-23 12:59:32.696000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"No
",,,,,,,TravelRequest,114,Browser,"No
",,,,,,
1193,2021-06-23 12:59:34.037000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,anticipation_expenses,No,"anticipation_expensesid(""anticipation_expenses"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1194,2021-06-23 12:59:36.245000,simon,Clipboard,copy,,,,,,,,,,"1000 EURO
",,,,,,,TravelRequest,114,Clipboard,"1000 EURO
",,,,,,
1195,2021-06-23 12:59:38.874000,simon,Chrome,clickTextField,https://bpm-diag.github.io/form/,,,,,,INPUT,,amount_of_expenses,,"amount_of_expensesid(""amount_of_expenses"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1196,2021-06-23 12:59:39.142000,simon,Chrome,paste,https://bpm-diag.github.io/form/,,,,,,,,,"1000 EURO
",,,,,,,TravelRequest,114,Browser,"1000 EURO
",,,,,,
1197,2021-06-23 12:59:41.122000,simon,Chrome,changeField,https://bpm-diag.github.io/form/,,,,,,INPUT,,amount_of_expenses,1000 EURO,"amount_of_expensesid(""amount_of_expenses"")",,,,,,TravelRequest,114,Browser,,,,,text,,
1198,2021-06-23 12:59:41.333000,simon,Chrome,mouseClick,https://bpm-diag.github.io/form/,,,,,,LABEL,,,,"id(""bpm-form"")/div[8]/div[9]/div[1]/div[1]/label[1]",,,,,,TravelRequest,114,Browser,,,,,,,Agree
1199,2021-06-23 12:59:41.336000,simon,Chrome,clickRadioButton,https://bpm-diag.github.io/form/,,,,,,INPUT,,personal_data_yes,personal_data_yes,"radio-personal_dataid(""personal_data_yes"")",,,,,,TravelRequest,114,Browser,,,,,radio,True,
1200,2021-06-23 12:59:43.649000,simon,Chrome,clickRadioButton,https://bpm-diag.github.io/form/,,,,,,INPUT,,car_yes,car_yes,"radio-carid(""car_yes"")",,,,,,TravelRequest,114,Browser,,,,,radio,True,
1201,2021-06-23 12:59:44.801000,simon,Chrome,clickRadioButton,https://bpm-diag.github.io/form/,,,,,,INPUT,,car_reject,car_reject,"radio-car-requestid(""car_reject"")",,,,,,TravelRequest,114,Browser,,,,,radio,True,
1202,2021-06-23 12:59:47.418000,simon,Chrome,clickButton,https://bpm-diag.github.io/form/,,,,,,BUTTON,,submit-form,,"id(""submit-form"")",,,,,,TravelRequest,114,Browser,,,,,submit,,Submit
1203,2021-06-23 12:59:47.419000,simon,Chrome,submit,https://bpm-diag.github.io/form/,,,,,,,,,,"id(""bpm-form"")",,,,,,TravelRequest,114,Browser,,,,,,,
1204,2021-06-23 12:59:47.581000,simon,Chrome,formSubmit,https://bpm-diag.github.io/form/?full_name=Anna+Greco&position=Professore+ordinario&email=ds_mail%40uniroma1.it&tax_code=GRCANN19A51E057O&in_service_at=Department+of+Computer%2C+Control+and+Management+Engineering&starting_date=03%2F02%2F2020&starting_time=22%3A00&ending_date=06%2F02%2F2020&ending_time=23%3A59&destination=New+York+%28NY%29&means_of_transportation=Taxi%2Bcar%2Bbus&purpose=Study+period&anticipation_expenses=No&amount_of_expenses=1000+EURO&radio-personal_data=personal_data_yes&radio-car=car_yes&radio-car-request=car_reject&timestamp=2021-06-23T12%3A59%3A45.782,,,,,,,,,,,,,,,,TravelRequest,114,Browser,,,,,,,
1205,2019-02-22 10:14:40.329000+11:00,,Excel,openFile,,,data.xls,Sheet1,,,,,,,,,,,,,CopyPasteStuff,783,,,,,,,,
1206,2019-02-22 10:14:42.951000+11:00,,,goToUrl,www.webpage.com,,,,,,,,,,,,,,,,CopyPasteStuff,783,,,,,,,,
1207,2019-02-22 10:14:59.775000+11:00,,,insertValue,,,,,,,,,,Frank01,username,,,,,,CopyPasteStuff,783,,,,,,,,
1208,2019-02-22 10:15:12.558000+11:00,,,insertValue,,,,,,,,,,LittleFrank123,password,,,,,,CopyPasteStuff,783,,,,,,,,
1209,2019-02-22 10:15:12.558000+11:00,,,clickButton,,,,,,,,,,,confirm,,,,,,CopyPasteStuff,783,,,,,,,,
1210,2019-02-22 10:15:15.016000+11:00,,,waitResponse,www.webpage.com/ok,,,,,,,,,,,,,,,,CopyPasteStuff,783,,,,,,,,
1211,2019-02-22 10:15:19.019000+11:00,,,clickButton,,,,,,,,,,,Button1,,,,,,CopyPasteStuff,783,,,,,,,,
1212,2019-02-22 10:15:23.560000+11:00,,,clickButton,,,,,,,,,,,B2,,,,,,CopyPasteStuff,783,,,,,,,,
1213,2019-02-22 10:15:26.488000+11:00,,,insertValue,,,,,,,,,,182381,ID,,,,,,CopyPasteStuff,783,,,,,,,,
1214,2019-02-22 10:15:29.051000+11:00,,Excel,copy,,,,,B1,,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,783,,,,,,,,
1215,2019-02-22 10:15:31.985000+11:00,,,paste,,,,,,,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,783,,,,,,,,
1216,2019-02-22 10:15:35.956000+11:00,,Excel,copy,,,,,B2,,,,,Melbourne 123,,,,,,,CopyPasteStuff,783,,,,,,,,
1217,2019-02-22 10:15:40.647000+11:00,,,paste,,,,,,,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,783,,,,,,,,
1218,2019-02-22 10:15:45.232000+11:00,,,clickButton,,,,,,,,,,,OK,,,,,,CopyPasteStuff,783,,,,,,,,
1219,2019-02-22 14:18:24.108000+11:00,,Excel,openFile,,,data.xls,Sheet1,,,,,,,,,,,,,CopyPasteStuff,962,,,,,,,,
1220,2019-02-22 14:18:35.520000+11:00,,,goToUrl,www.webpage.com,,,,,,,,,,,,,,,,CopyPasteStuff,962,,,,,,,,
1221,2019-02-22 14:18:44.329000+11:00,,,insertValue,,,,,,,,,,Frank01,username,,,,,,CopyPasteStuff,962,,,,,,,,
1222,2019-02-22 14:18:50.234000+11:00,,,insertValue,,,,,,,,,,LittleFrank123,password,,,,,,CopyPasteStuff,962,,,,,,,,
1223,2019-02-22 14:18:56.205000+11:00,,,clickButton,,,,,,,,,,,confirm,,,,,,CopyPasteStuff,962,,,,,,,,
1224,2019-02-22 14:18:59.645000+11:00,,,waitResponse,www.webpage.com/ok,,,,,,,,,,,,,,,,CopyPasteStuff,962,,,,,,,,
1225,2019-02-22 14:19:05.859000+11:00,,,clickButton,,,,,,,,,,,Button1,,,,,,CopyPasteStuff,962,,,,,,,,
1226,2019-02-22 14:19:10.200000+11:00,,,clickButton,,,,,,,,,,,B2,,,,,,CopyPasteStuff,962,,,,,,,,
1227,2019-02-22 14:19:12.920000+11:00,,,insertValue,,,,,,,,,,182381,ID,,,,,,CopyPasteStuff,962,,,,,,,,
1228,2019-02-22 14:19:15.962000+11:00,,Excel,copy,,,,,B1,,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,962,,,,,,,,
1229,2019-02-22 14:19:20.562000+11:00,,,paste,,,,,,,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,962,,,,,,,,
1230,2019-02-22 14:19:24.099000+11:00,,Excel,copy,,,,,B2,,,,,Melbourne 123,,,,,,,CopyPasteStuff,962,,,,,,,,
1231,2019-02-22 14:19:25.323000+11:00,,,paste,,,,,,,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,962,,,,,,,,
1232,2019-02-22 14:19:29.351000+11:00,,,clickButton,,,,,,,,,,,OK,,,,,,CopyPasteStuff,962,,,,,,,,
1233,2019-10-21T00:35:00.706Z,vleno,Excel,copyCell,,Adam,StudentRecords.xlsx,Sheet1,A21,,,,,Adam,,,,,,,StudentRecord,19,,,,,,,,
1234,2019-10-21T00:35:02.261Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord,19,,,,,,,,
1235,2019-10-21T00:35:04.026Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Adam,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord,19,,,,,,,,
1236,2019-10-21T00:35:04.346Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Adam,,,,,,,StudentRecord,19,,,,,,,,
1237,2019-10-21T00:35:06.694Z,vleno,Excel,copyCell,,Nickolson,StudentRecords.xlsx,Sheet1,B21,,,,,Nickolson,,,,,,,StudentRecord,19,,,,,,,,
1238,2019-10-21T00:35:08.570Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Nickolson,,,,,INPUT,text,SingleLine,Adam ,,,,,,,StudentRecord,19,,,,,,,,
1239,2019-10-21T00:35:08.801Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Adam Nickolson,,,,,,,StudentRecord,19,,,,,,,,
1240,2019-10-21T00:35:11.001Z,vleno,Excel,copyCell,,02/12/1989,StudentRecords.xlsx,Sheet1,C21,,,,,02/12/1989,,,,,,,StudentRecord,19,,,,,,,,
1241,2019-10-21T00:35:12.393Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,02/12/1989,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord,19,,,,,,,,
1242,2019-10-21T00:35:15.858Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,02-12-1989,,,,,,,StudentRecord,19,,,,,,,,
1243,2019-10-21T00:35:18.478Z,vleno,Excel,copyCell,,+61 088 229 3282,StudentRecords.xlsx,Sheet1,D21,,,,,+61 088 229 3282,,,,,,,StudentRecord,19,,,,,,,,
1244,2019-10-21T00:35:20.073Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 088 229 3282,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord,19,,,,,,,,
1245,2019-10-21T00:35:25.898Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,088-229-3282,,,,,,,StudentRecord,19,,,,,,,,
1246,2019-10-21T00:35:28.200Z,vleno,Excel,copyCell,,anickolson@gmail.com,StudentRecords.xlsx,Sheet1,E21,,,,,anickolson@gmail.com,,,,,,,StudentRecord,19,,,,,,,,
1247,2019-10-21T00:35:29.745Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,anickolson@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord,19,,,,,,,,
1248,2019-10-21T00:35:30.018Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,anickolson@gmail.com,,,,,,,StudentRecord,19,,,,,,,,
1249,2019-10-21T00:35:32.142Z,vleno,Excel,copyCell,,Australia,StudentRecords.xlsx,Sheet1,F21,,,,,Australia,,,,,,,StudentRecord,19,,,,,,,,
1250,2019-10-21T00:35:34.137Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Australia,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord,19,,,,,,,,
1251,2019-10-21T00:35:34.425Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Australia,,,,,,,StudentRecord,19,,,,,,,,
1252,2019-10-21T00:35:36.640Z,vleno,Excel,copyCell,,"54 Collins St, Melbourne, VIC 3000, Australia",StudentRecords.xlsx,Sheet1,G21,,,,,"54 Collins St, Melbourne, VIC 3000, Australia",,,,,,,StudentRecord,19,,,,,,,,
1253,2019-10-21T00:35:38.345Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"54 Collins St, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord,19,,,,,,,,
1254,2019-10-21T00:35:41.506Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,54 Collins St,,,,,,,StudentRecord,19,,,,,,,,
1255,2019-10-21T00:35:41.817Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"54 Collins St, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord,19,,,,,,,,
1256,2019-10-21T00:35:46.873Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Melbourne,,,,,,,StudentRecord,19,,,,,,,,
1257,2019-10-21T00:35:47.873Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"54 Collins St, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord,19,,,,,,,,
1258,2019-10-21T00:35:52.681Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord,19,,,,,,,,
1259,2019-10-21T00:35:53.481Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"54 Collins St, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord,19,,,,,,,,
1260,2019-10-21T00:35:58.001Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3000,,,,,,,StudentRecord,19,,,,,,,,
1261,2019-10-21T00:36:01.106Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord,19,,,,,,,,
1262,2019-10-21T00:36:09.988Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord,19,,,,,,,,
1263,2019-10-21T00:22:50.869Z,vleno,Excel,copyCell,,Igor,StudentRecords.xlsx,Sheet1,A11,,,,,Igor,,,,,,,StudentRecord,9,,,,,,,,
1264,2019-10-21T00:22:52.521Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Igor,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord,9,,,,,,,,
1265,2019-10-21T00:22:52.865Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Igor,,,,,,,StudentRecord,9,,,,,,,,
